1.575696044541460950e+00 7.826810914278315323e+00 4.163745400481491665e-01 6.606046430397987113e-01 5.973593685107458917e-01 1.261746965482606164e+01 -1.940554024931507304e-01
1.578679609503913728e+00 7.824888793233860440e+00 4.165983893188540677e-01 6.585848780826590865e-01 5.964978798095810220e-01 1.257063726360676448e+01 -1.942209932088271862e-01
1.581656329744298706e+00 7.822955618834745550e+00 4.168153848974940345e-01 6.565678948518678393e-01 5.956371462471945488e-01 1.252415936517596329e+01 -1.943840534274712262e-01
1.584626145380909179e+00 7.821011546704055739e+00 4.170292957331436789e-01 6.545513285281766569e-01 5.947771881290189189e-01 1.247803493946686082e+01 -1.945444838032153456e-01
1.587588998448614896e+00 7.819056310747149574e+00 4.172362562064280689e-01 6.525366909757271960e-01 5.939180035979707561e-01 1.243225923046320602e+01 -1.947023131208736879e-01
1.590544833382985690e+00 7.817089982924729341e+00 4.174401082360345017e-01 6.505222289973264793e-01 5.930596073848641847e-01 1.238683064988475557e+01 -1.948574670882299020e-01
1.593493596340950003e+00 7.815112434165077282e+00 4.176372725053736912e-01 6.485101408336760853e-01 5.922020036341185678e-01 1.234174530224416166e+01 -1.950100113677419311e-01
1.596435234505396705e+00 7.813123556493096089e+00 4.178306195802283796e-01 6.464984022080459969e-01 5.913451968512513091e-01 1.229700030337551730e+01 -1.951598507790522907e-01
1.599369696480249070e+00 7.811123372499242379e+00 4.180190170547515294e-01 6.444882950896893004e-01 5.904891984560263207e-01 1.225259307483880278e+01 -1.953070262595031914e-01
1.602296932295641518e+00 7.809111804254715850e+00 4.182026030526442839e-01 6.424799445904020301e-01 5.896340140982161415e-01 1.220852053459829278e+01 -1.954515290580144116e-01
1.605216892247141036e+00 7.807088859032109696e+00 4.183823575543147433e-01 6.404726165655116876e-01 5.887796536617684318e-01 1.216478015751272856e+01 -1.955933149448421948e-01
1.608129527986039475e+00 7.805054432568503842e+00 4.185545589581596837e-01 6.384672872289046675e-01 5.879261209792647769e-01 1.212136864392659596e+01 -1.957324108527364048e-01
1.611034791717339321e+00 7.803008442549661972e+00 4.187243358931952431e-01 6.364627070572400624e-01 5.870734208453725067e-01 1.207828322194922777e+01 -1.958687552038785584e-01
1.613932636397534148e+00 7.800951043871611645e+00 4.188865212099812108e-01 6.344608092574633984e-01 5.862215703527857702e-01 1.203552208579295346e+01 -1.960024231942385786e-01
1.616823015828419807e+00 7.798881989320815222e+00 4.190457751369800476e-01 6.324591689549244888e-01 5.853705651667787668e-01 1.199308127424847292e+01 -1.961332900789321820e-01
1.619705884218882952e+00 7.796801346723790438e+00 4.192001821257566041e-01 6.304594693823155627e-01 5.845204174927364216e-01 1.195095835063356482e+01 -1.962614143896392327e-01
1.622581196296209338e+00 7.794709007574034842e+00 4.193495522325592084e-01 6.284617268182638439e-01 5.836711300553529824e-01 1.190914998524148949e+01 -1.963867790437446581e-01
1.625448907760222994e+00 7.792605151580596079e+00 4.194950975710192709e-01 6.264648327855286691e-01 5.828227207558724920e-01 1.186765550029716110e+01 -1.965093495350802300e-01
1.628308974354810701e+00 7.790489457744453006e+00 4.196338400365713928e-01 6.244709489386088830e-01 5.819751806013861994e-01 1.182646982861807672e+01 -1.966291876527197779e-01
1.631161352466943937e+00 7.788362121563882745e+00 4.197682293913918006e-01 6.224779255647215903e-01 5.811285282139565522e-01 1.178559199291265713e+01 -1.967461995261345631e-01
1.634005998884344502e+00 7.786223008886602237e+00 4.198991473069210167e-01 6.204862611775966430e-01 5.802827642882243397e-01 1.174501864315017663e+01 -1.968603919676739089e-01
1.636842871135143040e+00 7.784072120297763853e+00 4.200243275443447666e-01 6.184970586610762933e-01 5.794378967997221297e-01 1.170474692432761721e+01 -1.969717949861714557e-01
1.639671927158622422e+00 7.781909555702993586e+00 4.201439848051619630e-01 6.165100533184901810e-01 5.785939388598377864e-01 1.166477561601319302e+01 -1.970804079753303850e-01
1.642493124569463836e+00 7.779735043016871465e+00 4.202604118872032557e-01 6.145239402853330812e-01 5.777508834064569720e-01 1.162510023369464385e+01 -1.971861392499521526e-01
1.645306422412482039e+00 7.777548718560737484e+00 4.203715776521314007e-01 6.125404918330358273e-01 5.769087454203787324e-01 1.158571936398019631e+01 -1.972890721581308238e-01
1.648111779663880228e+00 7.775350637125995057e+00 4.204778456884863402e-01 6.105583551243143337e-01 5.760675353347647354e-01 1.154663096613148454e+01 -1.973891363724031844e-01
1.650909155426020680e+00 7.773140644817165601e+00 4.205797023467735540e-01 6.085787668883727575e-01 5.752272521820316342e-01 1.150783189400233830e+01 -1.974863806299382574e-01
1.653698509693147800e+00 7.770918765330540268e+00 4.206778372512541830e-01 6.066002377922417033e-01 5.743879045246893522e-01 1.146931926021401438e+01 -1.975807066423038716e-01
1.656479802381702227e+00 7.768685020489475512e+00 4.207689304226309157e-01 6.046248195982609763e-01 5.735495008237361247e-01 1.143109167181589392e+01 -1.976722278639828634e-01
1.659252994144848836e+00 7.766439372908821248e+00 4.208565969212622604e-01 6.026516143639241152e-01 5.727120461381652872e-01 1.139314609892738517e+01 -1.977608779557221697e-01
1.662018045638954167e+00 7.764181905687118856e+00 4.209391214406068560e-01 6.006803044305675243e-01 5.718755522817922099e-01 1.135548100673399396e+01 -1.978466440366530854e-01
1.664774917969727097e+00 7.761912438309944484e+00 4.210171227817387507e-01 5.987107540547011997e-01 5.710400159291453281e-01 1.131809281801334954e+01 -1.979294989509523539e-01
